organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_012839145.1 Thermoanaerobacterales bacterium, ASM1283914v1	031e16f5716a4f528a3640a17c18f29f	2651	2651	1000
GCF_016817355.1 Maricaulis parjimensis strain=DSM 16078, ASM1681735v1	051e2dd344de0ffe1534a132b15a4a05	3425	3425	1000
GCF_010671605.1 Leptobacterium flavescens strain=KCTC 22160, ASM1067160v1	05bc54fb1ae69942cd024167f29e45a1	4189	4189	1000
GCF_001625575.1 Pseudoalteromonas luteoviolacea S2607 strain=S2607, S2607_1.0	0085a9ee836b8380c2c2f2c1904d7a12	5851	5851	1000
GCA_000992695.1 Candidatus Peregrinibacteria bacterium GW2011_GWF2_38_29, ASM99269v1	04c0052dd21baa96b25e7187d7d6b52c	1230	1230	1000
GCA_005793285.1 Nitrospiraceae bacterium, ASM579328v1	0387731fe29b302a8f193f9e406cd5bc	1399	1399	1000
GCA_003537495.1 Cytophagales bacterium, ASM353749v1	05cb8914a3821ece88da18572028e688	3583	3583	1000
GCA_012511645.1 Microbacteriaceae bacterium, ASM1251164v1	05022166d52269df513d7d505634b2e6	2025	2025	1000
GCA_016936115.1 Spirochaetales bacterium, ASM1693611v1	05b3ff7eb8d830ee8163bb1f3580d0c4	3859	3859	1000
GCF_016865235.1 Dyella caseinilytica strain=DHOB09, ASM1686523v1	03b0990f0438b6dfa59f84b198444361	4790	4790	1000
GCA_013214815.1 Gilvibacter sp., ASM1321481v1	05c314166af6560cd795a9069eaf5960	2967	2967	1000
GCA_905197955.1 uncultured Lentisphaeria bacterium, ERR1190684-mag-bin.24	0422ef4da7a6b36429edac30658f37a3	4744	4744	1000
GCA_934725535.1 uncultured Bacteroidales bacterium, ERR7738177_bin.89	0007cd275fb23c4355a9bb16bfdbc3d3	2380	2380	1000
GCA_021798985.1 Actinomycetia bacterium, ASM2179898v1	027ff4059905f6f6d6dfa7690c726da7	3700	3700	1000
GCA_000224765.2 SAR324 cluster bacterium JCVI-SC AAA005 strain=JCVI-SC AAA005, sar324_mda	037e40438c8e1916851a6f7ea7778baf	4146	4146	1000
GCF_003934165.1 Pseudaminobacter arsenicus strain=CB3, ASM393416v1	02178989ad9223f362e6c6dbc84fead0	5336	5336	1000
GCF_002844535.1 Halalkalibacillus sediminis strain=B3227, ASM284453v1	03ea87891d105e7a3c57b00ea28647f3	2836	2836	1000
GCA_023417165.1 Planctomycetes bacterium, ASM2341716v1	018e624038222ae79d702fb69286aed8	3974	3974	1000
GCF_001651855.1 Sinorhizobium americanum strain=CFNEI 156, ASM165185v1	0224fa81e6b3fa889bd8447da3ac8ca2	6727	6727	1000
GCA_021841865.1 Proteobacteria bacterium, ASM2184186v1	0284936f6c71e6f73027f4d066bfbfbe	3395	3395	1000
GCA_023511565.1 Firmicutes bacterium, ASM2351156v1	0567c288f8221a594d3f6d65847c78a4	2612	2612	1000
GCA_002401105.1 Flavobacteriaceae bacterium, ASM240110v1	01454b0ca4bc7a3dd43a60abdc4a2bee	2516	2516	1000
GCA_002347985.1 Bacteroidetes bacterium UBA2234, ASM234798v1	04ad22116d9c1b6e6a605a458b2b42ed	2087	2087	1000
GCA_017987065.1 Arenimonas sp., ASM1798706v1	00901dec5d107ed7c22f977835572c39	1567	1567	1000
GCA_902762955.1 uncultured Lachnospiraceae bacterium, Rumen uncultured genome RUG10816	01b6eba93cea86cc35d968eddae0dd3c	2518	2518	1000
GCF_001598295.1 Raoultella ornithinolytica NBRC 105727 = ATCC 31898 strain=NBRC 105727, ASM159829v1	03d164c1cf27344266e1c7732700cff8	5468	5468	1000
GCF_000308575.1 Nocardia exalbida NBRC 100660 strain=NBRC 100660, ASM30857v1	017f0b3478e410d9669966621cb6fb66	7294	7294	1000
GCF_009935845.1 Pseudoflavonifractor sp. 524-17 strain=524-17, ASM993584v1	04e762b6444a68f0c82bd49ef2069ec5	3678	3678	1000
GCA_012274175.1 Betaproteobacteria bacterium, ASM1227417v1	016a57f82ce0d6796a0c07b68625499e	3245	3245	1000
GCF_900128725.1 Buchnera aphidicola strain=BCifornacula, BCifornacula_v1.0	03918e6b837cd1b4f0b034859ecd66fb	451	451	1000
GCF_001677335.1 Porphyrobacter dokdonensis DSW-74 strain=DSW-74, ASM167733v1	045f9fc32306f2f14f49f9e72ab726dd	2929	2929	1000
GCF_900170025.1 Nitrospira sp. ND1, NSND_Contig	0225ddfb9bc8d3051aee24389272c2a4	4456	4456	1000
GCA_019114345.1 Candidatus Agathobaculum pullistercoris, ASM1911434v1	0340e3e41e18cff1557366288238e3b2	2008	2008	1000
GCA_020201155.1 Loktanella sp., ASM2020115v1	05d761b895db69bb91c1b4b2292faedc	3673	3673	1000
GCA_014359765.1 Roseovarius sp., ASM1435976v1	009737ec272a8f479d7cfe361cf1b69d	2664	2664	1000
GCA_022241605.1 Aquimonas sp., ASM2224160v1	058538dfcdc542a786025dba05769de5	2835	2835	1000
GCA_944391585.1 uncultured Alphaproteobacteria bacterium, BRZ_CV__bin99	0398b4a88e686793fd821fa0f8be8b69	1063	1063	1000
GCA_000283575.1 Oscillibacter valericigenes Sjm18-20 strain=Sjm18-20, ASM28357v1	03772bbf000d25bc0be7c8d1a0fd0331	4241	4241	1000
GCA_902583715.1 uncultured SAR116 cluster alpha proteobacterium, AG-912-K11	009bc3491708fdd8c9a025ba33a8d170	1516	1516	1000
GCA_900760275.1 Clostridia bacterium, SRS014979_19	05d69d1050d8133c54073f772d175530	1937	1937	1000
GCA_002409785.1 Prevotella sp. UBA5379, ASM240978v1	0245a40ec9566c11eadf60e7f8ea3e17	2525	2525	1000
GCA_902783825.1 Ruminococcaceae bacterium, Rumen uncultured genome RUG12904	0363f72b4e028f9e0d52ec5ab66ae94a	1622	1622	1000
GCA_023667095.1 Bacteroidales bacterium, ASM2366709v1	04a992923872f75c957c5bf7cdc56bfb	3250	3250	1000
GCA_902519945.1 uncultured Pelagibacteraceae bacterium, AG-894-I19	02d20dbeae5425fe7a5cf4ebf2c11a31	1035	1035	1000
GCF_000379525.1 Lamprocystis purpurea DSM 4197 strain=DSM 4197, ASM37952v1	04717f7e81b038d634029b4864087d90	6551	6551	1000
GCF_007829835.1 Neorhizobium alkalisoli strain=1225, ASM782983v1	01e5dcec7d3d3c244b21e44387adaf4a	7054	7054	1000
GCA_903883945.1 uncultured Chitinophagaceae bacterium, freshwater MAG --- Ki1-1-6m_bin-0879	02662e4af02fa177399da333bc2f98f4	4177	4177	1000
GCF_000767055.1 Corynebacterium doosanense CAU 212 = DSM 45436 strain=CAU 212(T), ASM76705v1	047e8faa652237ecec4eb655ccca4059	2699	2699	1000
GCF_003688995.1 Streptomyces shenzhenensis strain=193, ASM368899v1	00731f24d294422b45db4a389172a716	10021	10021	1000
GCF_002243515.1 Tumebacillus algifaecis strain=THMBR28, ASM224351v1	03dbe03a02a4a92c80e27f57eafbc010	4413	4413	1000
GCA_019634635.1 Verrucomicrobiae bacterium, ASM1963463v1	04cf68b214bc8a28f0f5980e63ee7378	5309	5309	1000
GCA_020053595.1 Thermoleophilia bacterium, ASM2005359v1	003cf114c79da48d7274c67a159273f3	2118	2118	1000
GCF_003097615.1 Pueribacillus theae strain=T8, ASM309761v1	038ab888e92335cd941c51761f880ceb	3748	3748	1000
GCA_002366645.1 Rhodobacterales bacterium UBA3080, ASM236664v1	01f60847f01c80afa3b5a0442f881328	2230	2230	1000
GCA_022793095.1 Oscillospiraceae bacterium, ASM2279309v1	02401da4c64694a282b6ab817375e7d8	3047	3047	1000
GCF_001425305.1 Phenylobacterium sp. Root1290 strain=Root1290, Root1290	0550eeec5d7a41c752372aa272a85878	4307	4307	1000
GCA_902586925.1 uncultured SAR86 cluster bacterium, AG-913-G13	05d9c1ecf552bb1d496160844126f91e	1205	1205	1000
GCF_012027325.1 Thermococcus sp. M39 strain=M39, ASM1202732v1	043ccdc6601bda778c7b53dde5dda7bc	2234	2234	1000
GCF_012849555.1 Duganella sp. GN2-R2 strain=GN2-R2, ASM1284955v1	04b37d93338af6243090252195b5e607	6306	6306	1000
GCA_944391065.1 uncultured Kiritimatiellaeota bacterium, BRZ_RB__bin17	050ea7ae642b10791146342b1707ebcc	1886	1886	1000
GCA_002427365.1 Bacillales bacterium UBA5455, ASM242736v1	01a462bb4868b858546a916766cd38d1	1029	1029	1000
GCA_021444005.1 Malacoplasma sp., ASM2144400v1	049a540a7ae5603338eeed8bc927ae6d	955	955	1000
GCA_015904075.1 Nitrospira sp., ASM1590407v1	0350b45354d62a560473bf8ed2494d9f	2572	2572	1000
GCA_003557485.1 Elusimicrobia bacterium, ASM355748v1	010a1b07d6084171a1fde2fb0a497f7f	2001	2001	1000
GCA_022708765.1 Armatimonadetes bacterium, ASM2270876v1	03dc926fa1fdef6f18ad2bc787acfb77	4599	4599	1000
GCA_002337525.1 Alphaproteobacteria bacterium UBA1908, ASM233752v1	056ab7989d09c8a08f89210d9d720689	1639	1639	1000
GCF_002115755.1 Thalassospira mesophila strain=JCM 18969, ASM211575v1	04eae95b02687ed3fa2f8047adfd4f3b	4913	4913	1000
GCF_900104415.1 Eubacterium oxidoreducens strain=DSM 3217, IMG-taxon 2593339221 annotated assembly	004d0dab0f553a58b32d5b0e6580123b	2831	2831	1000
GCA_944392755.1 uncultured Sutterella sp., E21__bin84	0089d35fef243e076ca07c0ee6451034	1819	1819	1000
GCA_022510865.1 Treponema sp., ASM2251086v1	00a521ff575244fc40fdb9c466c09248	2245	2245	1000
GCA_022826865.1 Anaerolineae bacterium, ASM2282686v1	032486d34a02361a00486bf9fde0edf3	4046	4046	1000
GCA_016841605.1 Dethiobacter alkaliphilus, ASM1684160v1	025968c9abcd347b90eb4c6430d5f60c	4066	4066	1000
GCA_019636795.1 Phycisphaeraceae bacterium, ASM1963679v1	02449d28b154e4464a53face6355bbfa	3546	3546	1000
GCA_934667795.1 uncultured Chthoniobacterales bacterium, ERR7738460_bin.182	03d69e65df9e4fe6613d5147a5655b63	2562	2562	1000
GCA_021838065.1 Proteobacteria bacterium, ASM2183806v1	04f1ffdf63b0fbb95d44b8f9a2c628d8	2756	2756	1000
GCF_001421785.1 Sphingomonas sp. Leaf33 strain=Leaf33, Leaf33	022a6b87e5ed427466f160b387af6645	3213	3213	1000
GCA_902776565.1 uncultured Bacteroidia bacterium, Rumen uncultured genome RUG12182	03318176007aac7cd1b6b41f4efc4576	3386	3386	1000
GCA_023436425.1 Bacteroidetes bacterium, ASM2343642v1	00deda1bfd93aa68b994a9dda6638d2a	3028	3028	1000
GCA_023957015.1 Thermomicrobiales bacterium, ASM2395701v1	02e076c9de6c748890900606ff268cb3	2789	2789	1000
GCF_001274785.1 Vibrio hepatarius strain=DSM 19134, ASM127478v1	05a89733d99cfdd444b24bc564343e1c	4815	4815	1000
GCF_001905095.1 Micromonospora sp. CB01531 strain=CB01531, ASM190509v1	010c7098ca768537bf6694e08886d86b	9097	9097	1000
GCA_003222135.1 Gemmatimonadetes bacterium, ASM322213v1	02ae6294f60ecea839fda117a861cde2	3370	3370	1000
GCA_024398955.1 Fibrobacter sp., ASM2439895v1	00ebd6aaba56b567d4bdf01f487c7554	3204	3204	1000
GCF_011400295.1 Erysipelothrix sp. HDW6A strain=HDW6A, ASM1140029v1	00e53e96818f4b57832e3f2c1ccae7da	2033	2033	1000
GCA_902795905.1 uncultured Erysipelotrichaceae bacterium, Rumen uncultured genome RUG14114	029c089a0669c33cf62e14e76e8bb14b	1852	1852	1000
GCF_000425185.1 Pleomorphomonas koreensis DSM 23070 strain=DSM 23070, ASM42518v1	00f8d116457ef04d4fdd70ee83c68c6f	4610	4610	1000
GCA_017445525.1 Eubacterium sp., ASM1744552v1	05ed2ca546ca658960c8fd23a27de459	2201	2201	1000
GCA_018725425.1 Dehalococcoidia bacterium, ASM1872542v1	05e462ccab8df7b5437be3260309b1ab	1526	1526	1000
GCF_021018765.1 Pseudomonas sp. FIT81 strain=FIT81, ASM2101876v1	0438ebca7749ae577f14e7f233c57808	6445	6445	1000
GCA_004357505.1 Gammaproteobacteria bacterium, ASM435750v1	00aa1eb6419dbf98f3b6c34600b5f557	1650	1650	1000
GCF_001281405.1 Bartonella ancashensis strain=20.00, ASM128140v1	02f50025869f53def7736bcd1c6a8f25	1481	1481	1000
GCF_024437735.1 Tahibacter sp. P2K strain=P2K, ASM2443773v1	05042d05bdc7cc145f5ce68be6f5a00a	5912	5912	1000
GCA_023436395.1 Firmicutes bacterium, ASM2343639v1	02fbbdf41ce2fcbc9ec9f8448f3fc328	4004	4004	1000
GCF_023715415.1 Neobacillus niacini strain=MER TA 87, ASM2371541v1	054a3f1231ad5d4000457c5b926c1893	5245	5245	1000
GCA_021794355.1 Thermoplasmata archaeon, ASM2179435v1	017a367fae6770894b2d74e1068ee730	1945	1945	1000
GCA_002323775.1 Firmicutes bacterium UBA1535, ASM232377v1	0518db8e400ddc807481d48837879ab8	3105	3105	1000
GCA_020630555.1 Saprospiraceae bacterium, ASM2063055v1	01248fa2d90507bb8e25347b7eb80736	3053	3053	1000
GCA_007693965.1 Phycisphaeraceae bacterium, ASM769396v1	02409b0dac8831348eacdaab16e95ad5	3489	3489	1000
GCF_006443095.1 Flavobacteriaceae bacterium M625 strain=M625, ASM644309v1	0192dd3eb68c87eaf2c7e17aa03463d3	5783	5783	1000
GCA_007125175.1 Flavobacteriales bacterium, ASM712517v1	03cfe593707c928a111e1c911b091bc8	3478	3478	1000
GCF_016132545.1 Spongiibacter sp. CSC3.9 strain=csc3.9, ASM1613254v1	01c8f0093e7692c8fe9f51a160858d1c	3999	3999	1000
GCF_900107035.1 Alicyclobacillus hesperidum strain=DSM 12489, IMG-taxon 2634166329 annotated assembly	04a48b6f7dddb393a1e408b1a8aa90de	2809	2809	1000
GCA_015494595.1 Nitratiruptor sp., ASM1549459v1	050cc1253d286c29b4c30af00e864b34	1527	1527	1000
GCA_016712265.1 Gemmatimonadetes bacterium, ASM1671226v1	009a80650be66e5efd2c9d12463ef6a0	5860	5860	1000
GCA_900199405.1 Clostridiales bacterium Marseille-P2846 strain=Marseille-P2846, PRJEB21864	02576001ac0085ea6e5d36495dd891ef	4076	4076	1000
GCF_017948405.1 Psychrosphaera aestuarii strain=PSC101, ASM1794840v1	05ebbbd5e5e07703e5a9b269ddf6f14e	2996	2996	1000
GCA_021821705.1 Actinomycetia bacterium, ASM2182170v1	016d2a87ebf8e146cea7986db789be01	2706	2706	1000
GCF_021012795.1 Psychrobacter sp. I-STPA10 strain=I-STPA10, ASM2101279v1	0484e7e5e4c5a5276da4d9b1db60155f	3302	3302	1000
GCA_002840935.1 Bacteroidetes bacterium HGW-Bacteroidetes-21, ASM284093v1	014d033084e6c7225c01318a7c32250a	3821	3821	1000
GCA_023228765.1 Dehalococcoidia bacterium, ASM2322876v1	00a65f4e63b817bbb31dcd562d287513	3184	3184	1000
GCA_001898335.1 Mucilaginibacter sp. 44-25, ASM189833v1	01665ed2155ecf27e27ebf34b1cb1bc0	4191	4191	1000
GCA_903844115.1 uncultured actinobacterium, freshwater MAG --- KR3_bin-0923	01873d3f415d784f7f4a211b6f6bbd6a	1404	1404	1000
GCA_015661795.1 Sulfurovum sp., ASM1566179v1	003b6aba1ec59af761fc67818bb7e3db	1895	1895	1000
GCA_015060695.1 Mediterranea massiliensis, ASM1506069v1	019afe5e0ace7614f096dd0625b9075a	2552	2552	1000
GCA_902602765.1 Rhodobacteraceae bacterium, AG-457-F15	046a9b55a8208a461ee80d5b4cec7e31	1869	1869	1000
GCA_002840405.1 Deltaproteobacteria bacterium HGW-Deltaproteobacteria-8, ASM284040v1	04b3be88bed3c3e5c185faef7c4467f0	3554	3554	1000
GCA_004375695.1 Hadesarchaea archaeon, ASM437569v1	03f379555f95f61050d736d74bdb4246	638	638	1000
GCA_902779035.1 uncultured Erysipelotrichaceae bacterium, Rumen uncultured genome RUG12438	0548fa87865e158cb2e846bcd7c9cc6d	1143	1143	1000
GCF_009796745.1 Paraglaciecola sp. L1A13 strain=L1A13, ASM979674v1	00ad6c31d439837d2071623b671720de	4866	4866	1000
GCA_002841655.1 Candidatus Falkowbacteria bacterium HGW-Falkowbacteria-2, ASM284165v1	049f3000527f86516865654e8fb0ce44	625	625	1000
GCA_022600605.1 Actinomycetia bacterium, ASM2260060v1	010d4234db5fe83d267a924d452343a6	5014	5014	1000
GCA_003165795.1 Acidobacteriaceae bacterium, 20110700_S3M	005bde0a0c0f5e24742384b1150de35c	4958	4958	1000
GCF_018853445.1 Acidithiobacillus sp. ATCC 19703 strain=ATCC 19703, ASM1885344v1	032f6811698628b9a7bab3fecdec7f9c	2783	2783	1000
GCA_020723925.1 Nitrospira japonica, ASM2072392v1	03763116825399344300f1fa661b4f7e	1902	1902	1000
GCA_023258235.1 Terrimicrobiaceae bacterium, ASM2325823v1	00d243182a746b19ad5966d1d56a0d2e	2475	2475	1000
GCF_000328565.1 Mycobacterium sp. JS623 strain=JS623, ASM32856v1	05f42570a9a62e913ba1af8c4fd3cf4a	7250	7250	1000
GCA_945862265.1 Bordetella parapertussis, MH-08apr19-17	0150448bd45f39ad4773cc1e0b9802c7	4588	4588	1000
GCF_014322765.1 Listeria sp. FSL_L7-1519 strain=FSL L7-1519, ASM1432276v1	01fdbcd04cb3e6942a2a03c2da8e9f42	3037	3037	1000
GCA_020161315.1 Actinobacteria bacterium, ASM2016131v1	0029d440b443016c65a093a4e092707f	2937	2937	1000
GCA_003550445.1 Halobacteroidaceae bacterium, ASM355044v1	049f192b27e8e43c3ed1488f20147bf7	1709	1709	1000
GCA_019634615.1 Opitutaceae bacterium, ASM1963461v1	038c488107b257bbcb192ce809a9a436	3933	3933	1000
GCA_002483605.1 Sulfurovum sp. UBA7648, ASM248360v1	04d3732cdd6b111a9ed43e9de386cbda	1683	1683	1000
GCA_902802115.1 uncultured proteobacterium, Rumen uncultured genome RUG14746	00ffab86e61d8099b1bc77eaccd776bb	959	959	1000
GCA_944324635.1 uncultured Elusimicrobiales bacterium, BRZ_CI__bin122	004422e8f1a709ddd4ec0f6976ffef6f	1549	1549	1000
GCF_024834065.1 Mycoplasma sp. CSL7475-4 strain=CSL7475-4, ASM2483406v1	016ef5fc4e69d03fa90cf48ce25db44b	869	869	1000
GCA_002382525.1 Opitutaceae bacterium UBA4094, ASM238252v1	013c53343c3bd2e747fcefeffade0eb8	3895	3895	1000
GCA_022787085.1 Oscillospiraceae bacterium, ASM2278708v1	019f449f703ef270d92d531dfa71a44e	2449	2449	1000
GCA_024694125.1 Bacteroidales bacterium, ASM2469412v1	04c95cce614a42cecc367dfb2f5c60d9	2991	2991	1000
GCA_019347995.1 Gemmatimonadetes bacterium, ASM1934799v1	0081f6849956dcd663e433585c298804	2726	2726	1000
GCF_004571065.1 Geodermatophilus sp. DF01_2 strain=DF01_2, ASM457106v1	00aa790d28d17690ad41401bd70faa3f	4406	4406	1000
GCA_017394475.1 Oscillospiraceae bacterium, ASM1739447v1	001afe326da71f43fc69c37aafdc083c	2222	2222	1000
GCA_003230355.1 Euryarchaeota archaeon, ASM323035v1	00e3a6a8904e69a2692757042392273b	1307	1307	1000
GCF_000242615.2 Holophaga foetida DSM 6591 strain=DSM 6591, ASM24261v3	0547af85b35673b2cb736611342585c0	4083	4083	1000
GCF_000282995.1 Melaminivora alkalimesophila strain=CY1, CRZ1	0085c809391d4e2e5c6c9cb6ded6e3ac	2966	2966	1000
GCA_003550275.1 Flavobacteriaceae bacterium MAR_2010_72 strain=Mar_2010_72, ASM355027v1	00ca8fbdcb4ab02205f96701f95a1eb4	3345	3345	1000
GCA_017455685.1 Oscillospiraceae bacterium, ASM1745568v1	048486c65cf589b29f24b2c18fffd172	1823	1823	1000
GCA_023437865.1 Proteobacteria bacterium, ASM2343786v1	04473fe32f04a1cda697cdad7a29d0a2	2908	2908	1000
GCA_012520055.1 Mollicutes bacterium, ASM1252005v1	05c20733959a98443ea08241479ba20d	1236	1236	1000
GCA_024404475.1 Clostridia bacterium, ASM2440447v1	03d014814a21799ed88ef523a409c956	1262	1262	1000
GCF_001619585.1 Bhargavaea cecembensis strain=T14, ASM161958v1	0105f2e7e52e14abe5b947f0d3b35fb9	3156	3156	1000
GCF_023821985.2 Dyadobacter sp. CY22 strain=CY22, ASM2382198v2	05c3325693547aca26bbf0b58961b565	5973	5973	1000
GCA_002504725.1 Methanobacteriaceae archaeon UBA587, ASM250472v1	04c0c6d20351d4a138961ab4103c8cd7	1934	1934	1000
GCA_016783645.1 bacterium, ASM1678364v1	006385e4b456eeb794bd09047d19b134	2585	2585	1000
GCA_023457895.1 Proteobacteria bacterium, ASM2345789v1	00885bc7be0bcfb61b15905fdcba0121	3036	3036	1000
GCA_017432405.1 Clostridia bacterium, ASM1743240v1	05a2575d5a6dd44923447ef13f2ab9c6	3782	3782	1000
GCA_017407705.1 Clostridia bacterium, ASM1740770v1	05d81c4bf2924af598246b3f3dc2d3d7	1565	1565	1000
GCA_021298285.1 Verrucomicrobium sp., ASM2129828v1	021b3b772d84da59b326fe0c64555d10	3290	3290	1000
GCF_023278085.1 Pseudomonas syringae strain=PA-2-9E, ASM2327808v1	0244246183633b201d15530ff9895271	5564	5564	1000
GCA_004028505.1 Candidatus Electrothrix aarhusiensis, ASM402850v1	05589c19d2bd069713aaadcacacc2f23	3746	3746	1000
GCF_900110435.1 Rhodopseudomonas pseudopalustris strain=DSM 123, IMG-taxon 2671180228 annotated assembly	0330110aee48dcad45187962f7a54ef8	5339	5339	1000
GCA_000504625.1 alpha proteobacterium SCGC AAA240-E13 strain=SCGC AAA240-E13, ASM50462v1	051f50bc43518d21ff989008dcc9c029	1402	1402	1000
GCA_900761035.1 uncultured Collinsella sp., SRS045528_29	018cb3c07bcaa506a79b67dfa17b6c8d	1776	1776	1000
GCA_009684515.1 Geobacter sp., ASM968451v1	05d90f0a39c86a6d17cef2108b65a20f	3756	3756	1000
GCF_900115145.1 Salegentibacter flavus strain=DSM 17794, IMG-taxon 2599185209 annotated assembly	02d349e64e4de5109b3d1053fe2b7196	3713	3713	1000
GCA_003216235.1 Pelagibacteraceae bacterium AG-404-P07, ASM321623v1	05b2bdfecf03fb1a6f2eac1358f1b361	930	930	1000
GCA_011773985.1 candidate division Zixibacteria bacterium, ASM1177398v1	05c3205c4d48e527cc313974cdb16fba	2624	2624	1000
GCF_009733795.1 Actinotalea caeni strain=JCM 30447, ASM973379v1	057d3037842d82dfbd6c457b40a7ceb4	4033	4033	1000
GCF_900107205.1 Halopenitus persicus strain=DC30,IBRC 10041,KCTC 4046, IMG-taxon 2654587885 annotated assembly	02578da11a2de71c47037fd797cc3bac	3323	3323	1000
GCF_014926385.1 Trueperella sp. 19M2397 strain=19M2397, ASM1492638v1	0572ae9868c721e8660fff55524258ae	2238	2238	1000
GCA_002382755.1 Firmicutes bacterium UBA4049, ASM238275v1	04990b9cbfc728d619ff164952bb824d	1802	1802	1000
GCF_000341345.1 Corynebacterium halotolerans YIM 70093 = DSM 44683 strain=YIM 70093 = DSM 44683, ASM34134v1	0408253636784f4713d5d2a7c9f95ac2	3083	3083	1000
GCA_004525155.1 Spirochaetales bacterium, ASM452515v1	03b8877a97c91c4e0d411fb5993e9e25	3124	3124	1000
GCA_007859745.1 Phycisphaerae bacterium RAS1 strain=RAS1, ASM785974v1	03fd85d9a2df6a988169a2d2cccf0794	5260	5260	1000
GCA_017936615.1 Clostridia bacterium, ASM1793661v1	0531a2f59c0d7d0e3349a8ec7f4897bb	1678	1678	1000
GCF_002379085.1 Polaromonas sp. AET17H-212 strain=AET17H-212, ASM237908v1	05e72d1a08ad5236911de42e3c487581	4484	4484	1000
GCF_000379805.1 Lewinella cohaerens DSM 23179 strain=DSM 23179, ASM37980v1	04680396680399f0d82a4af210cf84bc	7239	7239	1000
GCF_023204875.1 Prevotella sp. E15-22 strain=E15-22, ASM2320487v1	0055a52e572b01a672d54777508efb12	3312	3312	1000
GCA_022566265.1 Proteobacteria bacterium, ASM2256626v1	0158c7e75fa42ba40d12a6a8e8608ae0	3476	3476	1000
GCA_014896305.1 Limnochordaceae bacterium, ASM1489630v1	0212bce193c79c58ad6a3707a3506050	2625	2625	1000
GCA_020441905.1 Rhodobiaceae bacterium, ASM2044190v1	01b4b4da718bd327abca475fc9d003e1	2784	2784	1000
GCA_003167415.1 Acidimicrobiaceae bacterium, 20110700_P2D	0414e7be4da6b0760bd0478337cacea9	2743	2743	1000
GCF_002799165.1 Stenotrophomonas maltophilia strain=G51, ASM279916v1	0326d2b4119e8026d6681d5f8bf89a92	4886	4886	1000
GCF_004345665.1 Kribbella sp. VKM Ac-2541 strain=VKM Ac-2541, ASM434566v1	046e474d24f15aeff88b1b0ff442d71f	8081	8081	1000
GCA_016865855.1 Chloroflexi bacterium, JGI 2017-08-21	032d09f6f861cbaa685f15abdd95227c	1935	1935	1000
GCA_018240685.1 Proteobacteria bacterium, ASM1824068v1	00564b354c49f536da18e40a44122148	5004	5004	1000
GCA_014382295.1 Desulfobulbaceae bacterium, ASM1438229v1	01f384fe0b4e7dd1ae4441a57ddb9f2b	2985	2985	1000
GCA_016709385.1 Betaproteobacteria bacterium, ASM1670938v1	01cda668b25f31def848b040436da4ee	4910	4910	1000
GCA_001305055.1 Clostridia bacterium UC5.1-1C12 strain=UC5.1-1C12, ASM130505v1	0226c25b0951bb17f22f0c84abcf0ba1	3324	3324	1000
GCF_003570935.1 Candidatus Cryosericum odellii strain=SMC5, ASM357093v1	0596a7764bbb04a0e1e28dd8722fbe60	1938	1938	1000
GCA_900315785.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG110	049a8ff80789715544d5a84ede7df76a	1640	1640	1000
GCA_944375755.1 uncultured Mediterraneibacter sp., E0_RP0__bin151	00ce204f17bf5dcc484e3b9088293adc	2851	2851	1000
GCA_022841545.1 Bauldia sp., ASM2284154v1	04a3bcdf25d90dc86554b25b9a3a1a37	5693	5693	1000
GCF_900086705.1 Massilibacillus massiliensis strain=Marseille-P2411, PRJEB13934	01c4199a466ca6292e700faa4bde05e2	3845	3845	1000
GCA_001429555.1 Nocardioides sp. Soil797 strain=Soil797, Soil797	0111205e564204077f8c58890f1189d2	4303	4303	1000
GCF_000349845.1 Pseudomonas sp. ATCC 13867 strain=ATCC 13867, ASM34984v1	03769fe529a58d148ba8ddf0bfa36e7e	5680	5680	1000
