organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCA_017743585.1 Chloroflexi bacterium, ASM1774358v1	15041479baa0002ec604e49edbede9f2	2594	2594	1000
GCF_021018765.1 Pseudomonas sp. FIT81 strain=FIT81, ASM2101876v1	0438ebca7749ae577f14e7f233c57808	6445	6445	1000
GCA_902537395.1 uncultured Synechococcaceae cyanobacterium, AG-349-K03	17fead556f8eb12fa9595bd7cc1337b7	1097	1097	1000
GCA_020725605.1 Ammonifex sp., ASM2072560v1	18270a10c1cd1b278ac61e1f79da83b4	2247	2247	1000
GCA_944383275.1 uncultured Clostridia bacterium, BRZ_BR__bin130	18eb299c77afe3b1a3da101e84e851c9	1017	1017	1000
GCA_023664865.1 Butyrivibrio sp., ASM2366486v1	084e30b6785ba25cc86b2437efb92fd0	3686	3686	1000
GCA_018432935.1 Rhodospirillales bacterium, SV3	0ae95fed4ab5b57bea21377654081b43	5158	5158	1000
GCA_004357505.1 Gammaproteobacteria bacterium, ASM435750v1	00aa1eb6419dbf98f3b6c34600b5f557	1650	1650	1000
GCA_020161355.1 Bacteroidetes bacterium, ASM2016135v1	082e5a48e2b609fb461b30bf05147e58	4803	4803	1000
GCA_024686215.1 Gammaproteobacteria bacterium, ASM2468621v1	16433063469e7127de135f33c32a9be2	2551	2551	1000
GCA_016208345.1 Chloroflexi bacterium, ASM1620834v1	083488c57eeb3dbb4dcf9478dda24473	2029	2029	1000
GCA_919901585.1 Thermodesulfovibrionales bacterium, Hainich-H32-bin144-1	0fb88b1ae88fba5852ccf283e596195c	2072	2072	1000
GCA_022449765.1 Dehalococcoidia bacterium, ASM2244976v1	1aba7a39ee3f7a58b3411e251cecdae6	1557	1557	1000
GCF_001281405.1 Bartonella ancashensis strain=20.00, ASM128140v1	02f50025869f53def7736bcd1c6a8f25	1481	1481	1000
GCF_001653955.1 Francisella persica ATCC VR-331 strain=ATCC VR-331, ASM165395v1	13d84a8faec74aec83637d9f21e70841	1524	1524	1000
GCA_015520535.1 Candidatus Heimdallarchaeota archaeon, ASM1552053v1	18c833222beba55a64772455cf6371be	3880	3880	1000
GCA_002420185.1 Opitutales bacterium UBA5694, ASM242018v1	104ac6aa9a4f4b78c1962614f0b44c99	3115	3115	1000
GCF_022751215.1 Actinomadura sp. OS3-83 strain=OS3-83, ASM2275121v1	0d783a7e9bc767cd4d51f983c9d44144	8894	8894	1000
GCA_902538085.1 uncultured Alphaproteobacteria bacterium, AG-899-C14	092c90910204841cdc4f4d8ce78db871	1177	1177	1000
GCA_016874935.1 Deltaproteobacteria bacterium, JGI 2017-08-21	0e97a97d180f5afa15e8355bdf48aca4	3071	3071	1000
GCA_902783355.1 uncultured bacterium, Rumen uncultured genome RUG12859	19dac86985190694c34365997dd89b19	2233	2233	1000
GCF_024437735.1 Tahibacter sp. P2K strain=P2K, ASM2443773v1	05042d05bdc7cc145f5ce68be6f5a00a	5912	5912	1000
GCF_017589465.1 Pseudomonas sp. Milli4 strain=Milli4, ASM1758946v1	1061dea7f07365d3b96bd83822448f81	5444	5444	1000
GCA_007127275.1 Planctomycetes bacterium, ASM712727v1	1278953699e5a23f1740f381052783ec	3473	3473	1000
GCA_023392035.1 Proteobacteria bacterium, ASM2339203v1	13cf8140fa5f4a6028958828dc752816	3924	3924	1000
GCA_017398625.1 Oscillospiraceae bacterium, ASM1739862v1	1a167874991df263dbf965cb54365617	1352	1352	1000
GCF_000378445.1 Deinococcus aquatilis DSM 23025 strain=DSM 23025, ASM37844v1	08826e5d7bd5a62b4a13369de05752d4	4860	4860	1000
GCA_021730225.1 Candidatus Vesicomyosocius sp. Agig_15_S12, ASM2173022v1	1124729620007efd2a5dc2b20301f310	992	992	1000
GCF_023195775.1 Flavobacterium sp. IGB 4-14 strain=IGB 4-14, ASM2319577v1	159180b5e010ce3aef74c048b709e0ae	3759	3759	1000
GCA_023131835.1 candidate division WOR-3 bacterium, ASM2313183v1	150b35a18475a8c4bbc783e970625f6f	3782	3782	1000
GCA_023436395.1 Firmicutes bacterium, ASM2343639v1	02fbbdf41ce2fcbc9ec9f8448f3fc328	4004	4004	1000
GCF_023715415.1 Neobacillus niacini strain=MER TA 87, ASM2371541v1	054a3f1231ad5d4000457c5b926c1893	5245	5245	1000
GCA_021794355.1 Thermoplasmata archaeon, ASM2179435v1	017a367fae6770894b2d74e1068ee730	1945	1945	1000
GCF_000474945.1 Solimonas soli DSM 21787 strain=DSM 21787, ASM47494v1	1d537210db7eff6967533c010abfaa48	4152	4152	1000
GCF_014451325.2 Streptomyces sp. CB02980 strain=CB02980, ASM1445132v2	062fd898d0db194599512a922a00e314	9027	9027	1000
GCA_002323775.1 Firmicutes bacterium UBA1535, ASM232377v1	0518db8e400ddc807481d48837879ab8	3105	3105	1000
GCF_001531445.1 Sporosarcina koreensis strain=Q1, ASM153144v1	191f79d5053edec91f4de7ccaacacc12	4308	4308	1000
GCF_014306105.1 Pontibacter sp. SD6 strain=SD6, ASM1430610v1	1272fe8c134ef4711cc7c21d445adc28	4642	4642	1000
GCA_020630555.1 Saprospiraceae bacterium, ASM2063055v1	01248fa2d90507bb8e25347b7eb80736	3053	3053	1000
GCA_002771035.1 Candidatus Gracilibacteria bacterium CG12_big_fil_rev_8_21_14_0_65_38_15, ASM277103v1	164b63dda96f59f9dd4206afd635df99	993	993	1000
GCF_022919095.1 Halobacillus sp. SSBR10-3 strain=SSBR10-3, ASM2291909v1	0b2bf4c9bdd21c0c667c375a0968b834	4230	4230	1000
GCA_007693965.1 Phycisphaeraceae bacterium, ASM769396v1	02409b0dac8831348eacdaab16e95ad5	3489	3489	1000
GCF_006443095.1 Flavobacteriaceae bacterium M625 strain=M625, ASM644309v1	0192dd3eb68c87eaf2c7e17aa03463d3	5783	5783	1000
GCA_934102215.1 uncultured Bacilli bacterium, ERR7745625_bin.167	1b4f0232deea075907db30b85dbb8427	1559	1559	1000
GCF_002795405.1 Caviibacterium pharyngocola strain=7.3, ASM279540v1	108f5f7256a47a55d7d804938fd9860b	2469	2469	1000
GCA_007125175.1 Flavobacteriales bacterium, ASM712517v1	03cfe593707c928a111e1c911b091bc8	3478	3478	1000
GCA_022614705.1 Planctomycetes bacterium, ASM2261470v1	111b543166df219178ab0b7a5cd4e7f5	5022	5022	1000
GCA_015061055.1 Bacteroidales bacterium, ASM1506105v1	1c189915a5d8690f2bd33994240e10ec	2495	2495	1000
GCF_016132545.1 Spongiibacter sp. CSC3.9 strain=csc3.9, ASM1613254v1	01c8f0093e7692c8fe9f51a160858d1c	3999	3999	1000
GCA_016719855.1 Saprospiraceae bacterium, ASM1671985v1	092c456b70815b6610a1c5625695e564	6658	6658	1000
GCA_903874585.1 uncultured Chlorobiaceae bacterium, freshwater MAG --- I2_bin-146	067f77914c89832f40c1b8d9c49a334b	2296	2296	1000
GCF_000952685.1 Pseudomonas stutzeri strain=NT0128, ASM95268v1	1084e41678bd9cdb699c4a8d7c6cd24f	4895	4895	1000
GCF_019880385.1 Nocardioides sp. SCSIO 67246 strain=SCSIO 67246, ASM1988038v1	077d8c10d40535c19c3f7761d0767975	3482	3482	1000
GCF_900107035.1 Alicyclobacillus hesperidum strain=DSM 12489, IMG-taxon 2634166329 annotated assembly	04a48b6f7dddb393a1e408b1a8aa90de	2809	2809	1000
GCF_902459745.1 Pandoraea communis strain=LMG 31110, LMG 31110	0bc12b7f57cfa4bb00e7efd8ba246722	5653	5653	1000
GCF_000293785.1 Rhodovulum sp. PH10 strain=PH10, ASM29378v1	17999614971552f6fe069b9314048520	4802	4802	1000
GCA_902783665.1 uncultured Lachnospiraceae bacterium, Rumen uncultured genome RUG12903	153b14b0bd95db9c5f1ea6fa72cf52ab	2392	2392	1000
GCA_015494595.1 Nitratiruptor sp., ASM1549459v1	050cc1253d286c29b4c30af00e864b34	1527	1527	1000
GCA_020832405.1 Balneolales bacterium, ASM2083240v1	0bb4e813c8b859c6f6147e55b6811110	3883	3883	1000
GCF_003051085.1 Trichococcus patagoniensis strain=DSM 18806, ASM305108v1	0d8e02d79d19100241c54c6df78f0c08	3025	3025	1000
GCF_000759435.1 Hoeflea sp. BAL378 strain=BAL378, ASM75943v1	17a7f4c372d801d983735f87102067a3	5499	5499	1000
GCA_021850985.1 bacterium, ASM2185098v1	10c2ecf2b7a7a37c1be6a4d2feba111e	1908	1908	1000
GCF_003946175.1 Lactobacillus sp. 247-3 strain=247-3, ASM394617v1	16a71ddc3dffdb8d5c85cbcd23d2c806	2506	2506	1000
GCA_016712265.1 Gemmatimonadetes bacterium, ASM1671226v1	009a80650be66e5efd2c9d12463ef6a0	5860	5860	1000
GCF_000422365.1 Mesoflavibacter zeaxanthinifaciens DSM 18436 strain=DSM 18436, ASM42236v1	140629ecfb5259dd7903ad4f04fcfd6a	2942	2942	1000
GCA_015661005.1 Candidatus Magasanikbacteria bacterium, ASM1566100v1	1371eb5fc0554a9fb8b9093e32031d20	893	893	1000
GCA_913775715.1 uncultured Exiguobacterium sp., S3C400_SP29	1aec0aaa763e29d51d81ca2dec00f199	3102	3102	1000
GCF_000425145.1 Pedobacter glucosidilyticus DSM 23534 strain=DSM 23534, ASM42514v1	132bf431c0782cbf8b82905dd459ef52	3979	3979	1000
GCA_017560305.1 Alistipes sp., ASM1756030v1	162485ac223103195b8e39511a1b4184	2400	2400	1000
GCF_003058325.1 Methylobacterium currus strain=PR1016A, ASM305832v1	0b92ed0bf691a8f3076c6929c143c090	7500	7500	1000
GCF_000633935.1 Ectothiorhodospira haloalkaliphila ATCC 51935 strain=ATCC 51935, ASM63393v1	088c5de06bf0b97143ac1bf4fe72eb8a	3358	3358	1000
GCA_002457595.1 Marine Group II euryarchaeote MED-G36, ASM245759v1	1029d9906ef9c2c8a4fecfb7bcca89a6	876	876	1000
GCF_007830335.1 Paracoccus sulfuroxidans strain=CGMCC 1.5364, ASM783033v1	1545ec2ecd2e515060c8d693883afc23	3866	3866	1000
GCA_009924885.1 Proteobacteria bacterium, ASM992488v1	0c0222f8e3153b33e32991b3daafc64c	2223	2223	1000
GCF_013137895.1 Hymenobacter sp. TS19 strain=TS19, ASM1313789v1	1af17c52c65e6e782429ce806024deae	4796	4796	1000
GCA_021647905.1 Desulfobacterales bacterium, ASM2164790v1	0e4334146fe6feb97304e8895c90d3db	2574	2574	1000
GCA_022360595.1 Chromatiales bacterium, ASM2236059v1	154a7f236a67068b8911276301480160	3820	3820	1000
GCA_015232245.1 Magnetococcales bacterium, ASM1523224v1	0dec4214738a0ff8a89d8a8d2a092128	3607	3607	1000
GCA_019240015.1 Solirubrobacterales bacterium, ASM1924001v1	1b2695d67194955f11605a8f52f29276	3112	3112	1000
GCA_015232575.1 Candidatus Riflebacteria bacterium, ASM1523257v1	089eaed556cf83f604a2129330c65dcd	7008	7008	1000
GCF_900114925.1 Marinobacter pelagius strain=CGMCC 1.6775, IMG-taxon 2619618995 annotated assembly	09a90ca3f109e142a361af155afa4809	3778	3778	1000
GCF_003335215.1 Parvibium lacunae strain=KMB9, ASM333521v1	17d92e6627e3e5babc936fbdf9d93c55	2633	2633	1000
GCA_900199405.1 Clostridiales bacterium Marseille-P2846 strain=Marseille-P2846, PRJEB21864	02576001ac0085ea6e5d36495dd891ef	4076	4076	1000
GCA_022703965.1 Verrucomicrobia bacterium, ASM2270396v1	181e6a0b646f9e766baa31a63f0e2818	4209	4209	1000
GCF_017948405.1 Psychrosphaera aestuarii strain=PSC101, ASM1794840v1	05ebbbd5e5e07703e5a9b269ddf6f14e	2996	2996	1000
GCF_000152705.1 Janibacter sp. HTCC2649 strain=HTCC2649, ASM15270v1	0ced22ee6d647eebe3ea4f664bd3f4e3	4235	4235	1000
GCA_900767465.1 Clostridia bacterium, SRS475967_82	0cb53d577a97153815e74ff4463f4e2e	1820	1820	1000
GCA_023442525.1 Bacteroidetes bacterium, ASM2344252v1	0842fe366eb265ef34416c37170989af	3713	3713	1000
GCA_944322885.1 Candidatus Gastranaerophilales bacterium, E02__bin142	17c8b17a67ebeea3937a1b0838d6eaff	1845	1845	1000
GCF_000377765.1 Gracilibacillus lacisalsi DSM 19029 strain=DSM 19029, ASM37776v1	0e62602704f8da9e40bc0d0741544025	4445	4445	1000
GCF_900156335.1 Sphaerotilus natans strain=ATCC 13338, IMG-taxon 2681812894 annotated assembly	09ffc66a4441ada8b05beaa51bb1850b	4545	4545	1000
GCA_009841335.1 Rhodothermaceae bacterium, ASM984133v1	097f9499081e6652ddb916f7a9a08bfa	3491	3491	1000
GCA_005791875.1 Verrucomicrobiales bacterium, ASM579187v1	08621469999991b692c879776d1f2c15	4695	4695	1000
GCF_900106065.1 Pseudomonas mandelii strain=LMG 21607, IMG-taxon 2636416004 annotated assembly	06240b9a47cc9f3fdee677d70196634c	7025	7025	1000
GCF_019209935.1 Corynebacterium sp. TAE3-ERU16 strain=TAE3-ERU16, ASM1920993v1	167f1847b1f95c498774f106cdfb554a	2669	2669	1000
GCA_018716005.1 Candidatus Scatomorpha stercoravium, ASM1871600v1	146969fb7a1b8f16caa655e9aeff9307	1944	1944	1000
GCA_021821705.1 Actinomycetia bacterium, ASM2182170v1	016d2a87ebf8e146cea7986db789be01	2706	2706	1000
GCA_002763895.1 Chlorobium sp. 445, ASM276389v1	11af5f0a05ee7565ee31602ad013b067	2949	2949	1000
GCF_900155385.1 Halomonas massiliensis strain=Marseille-P2426, PRJEB18749	150eaaaba587ddd9603b330aa5aae0b1	3315	3315	1000
GCA_017417055.1 Anaerolineaceae bacterium, ASM1741705v1	0e0fe1ce1672fdd1722d0fe14382b0d7	4393	4393	1000
GCF_020523795.1 Ancylobacter sp. Lp-2 strain=Lp-2, ASM2052379v1	13e11cbacbd688629bb7eda2f8bd6dbc	5517	5517	1000
GCF_022809355.1 Parabacteroides sp. AGMB00274 strain=AGMB00274, ASM2280935v1	1d63159d378dc3c76ab5bfa4070ccf53	4203	4203	1000
GCA_002399765.1 Bacillales bacterium UBA4856, ASM239976v1	19a181fecb003fd40d617f84f353d58d	801	801	1000
GCA_007280905.1 Porphyromonadaceae bacterium, ASM728090v1	14e9884345b25ebb3c59db0a39b549a3	4297	4297	1000
GCA_003213515.1 Pelagibacteraceae bacterium AG-422-N09, ASM321351v1	10fabd1c6d90d56df29232c2c8931436	1226	1226	1000
GCF_021012795.1 Psychrobacter sp. I-STPA10 strain=I-STPA10, ASM2101279v1	0484e7e5e4c5a5276da4d9b1db60155f	3302	3302	1000
GCA_003242315.1 Bacteroidetes bacterium, ASM324231v1	13eed403ab005005720baef29f68a56b	4223	4223	1000
GCA_003552425.1 Candidatus Acetothermia bacterium, ASM355242v1	0df98897c85ba1f046bf12f58359d017	952	952	1000
GCA_002840935.1 Bacteroidetes bacterium HGW-Bacteroidetes-21, ASM284093v1	014d033084e6c7225c01318a7c32250a	3821	3821	1000
GCF_013372185.1 Campylobacter lari subsp. lari strain=LMG 8846, ASM1337218v1	175453f3d66f3f4290e5904c62343138	1457	1457	1000
GCA_015492395.1 Deltaproteobacteria bacterium, ASM1549239v1	1892a90f18dfa142543b68c40f18969b	2068	2068	1000
GCF_900637195.1 Mycolicibacterium aurum strain=NCTC10437, 50279_F01	0d13c80f474ca6c2fa3f4756c85952ba	6031	6031	1000
GCF_000478825.2 Synechocystis sp. PCC 6714 strain=PCC 6714, ASM47882v2	0dbefdbef9772452f681e995d0eb6373	3765	3765	1000
GCA_900752905.1 Bacilli bacterium, ERS396318_49	14c9672dcaa036ce7ccd2c91cbc6d4d4	1159	1159	1000
GCA_017556125.1 Clostridia bacterium, ASM1755612v1	110176ce66df5c6cf2e30d97bc4ca69e	677	677	1000
GCA_023228765.1 Dehalococcoidia bacterium, ASM2322876v1	00a65f4e63b817bbb31dcd562d287513	3184	3184	1000
GCA_021845905.1 Proteobacteria bacterium, ASM2184590v1	1c099a9fd4d7a508c7b37843c12c4a47	2429	2429	1000
GCA_022509185.1 Muribaculaceae bacterium, ASM2250918v1	07a1a5b2efcc9a600d5ed54dbff54296	2138	2138	1000
GCA_001898335.1 Mucilaginibacter sp. 44-25, ASM189833v1	01665ed2155ecf27e27ebf34b1cb1bc0	4191	4191	1000
GCA_934486495.1 uncultured Clostridia bacterium, ERR7745994_bin.14	16294a1c77ab47187cbae5900cc6cc05	2419	2419	1000
GCF_000023865.1 Saccharomonospora viridis DSM 43017 strain=DSM 43017, ASM2386v1	0c90d3e9720b266a82a3d29d323d66e4	4289	4289	1000
GCA_017410245.1 Bacteroidaceae bacterium, ASM1741024v1	118d87863e3f4621f95d1abd287dee60	2608	2608	1000
GCA_903844115.1 uncultured actinobacterium, freshwater MAG --- KR3_bin-0923	01873d3f415d784f7f4a211b6f6bbd6a	1404	1404	1000
GCA_000435555.1 Firmicutes bacterium CAG:176, MGS176	11de1dec9cbcd0040d603168aea2e3ac	1592	1592	1000
GCF_003606345.3 Bartonella krasnovii strain=OE 1-1, ASM360634v3	060276b4d35aab8c7e1548a23a85bfb0	2083	2083	1000
GCA_007129355.1 Bacteroidales bacterium, ASM712935v1	1a2e172aff7dc00d35f068d01e9ddc75	3217	3217	1000
GCA_900321995.1 uncultured Methanobrevibacter sp., Rumen uncultured genome RUG748	0ec4a3d1a4ca7d90dc086b3314faaf05	1899	1899	1000
GCA_020053155.1 Thaumarchaeota archaeon, ASM2005315v1	1b689fd696ab2b8ecdb99644cde634a5	1047	1047	1000
GCF_013387455.1 Mariprofundus sp. NF strain=NF, ASM1338745v1	1d097dd1a5b445ebf0a1a113ac58e44c	2514	2514	1000
GCA_015661795.1 Sulfurovum sp., ASM1566179v1	003b6aba1ec59af761fc67818bb7e3db	1895	1895	1000
GCA_013203065.1 Desulfobacteraceae bacterium, ASM1320306v1	16c140a601abd0b0fd880f26cffc9703	3854	3854	1000
GCA_013001165.1 Erythrobacter sp., ASM1300116v1	133ef4009802ac3b8c421b0a1ffaeaa3	2528	2528	1000
GCA_015060695.1 Mediterranea massiliensis, ASM1506069v1	019afe5e0ace7614f096dd0625b9075a	2552	2552	1000
GCA_001507955.1 Methanobacteriaceae archaeon 41_258, ASM150795v1	120256cdf2fefe58777f9a52cdb4868f	1376	1376	1000
GCF_013167955.1 Thermanaeromonas sp. C210 strain=C210, ASM1316795v1	1cf336548fb8d58fee024c3ce081529d	2584	2584	1000
GCA_018969845.1 Xanthomonadaceae bacterium, ASM1896984v1	0a95417020abf59938aaee13449db23c	2413	2413	1000
GCA_003281725.1 Pelagibacteraceae bacterium AG-345-O09, ASM328172v1	17470a08f90cd259b3bda4e712df0d5c	949	949	1000
GCA_019348135.1 Actinobacteria bacterium, ASM1934813v1	151b0ee6495474c72998a1c4514b3f29	3123	3123	1000
GCF_015351025.1 Curtobacterium sp. VKM Ac-1376 strain=VKM Ac-1376, ASM1535102v1	0bfdc6d0776e0fc46463a4edf6e3c8f6	3739	3739	1000
GCA_934230905.1 uncultured Veillonella sp., ERR7746185_bin.4	0fbd254a9b496b6f39c520c9e94cbedd	1989	1989	1000
GCA_902602765.1 Rhodobacteraceae bacterium, AG-457-F15	046a9b55a8208a461ee80d5b4cec7e31	1869	1869	1000
GCA_002840405.1 Deltaproteobacteria bacterium HGW-Deltaproteobacteria-8, ASM284040v1	04b3be88bed3c3e5c185faef7c4467f0	3554	3554	1000
GCA_903828455.1 uncultured Acidobacteriia bacterium, freshwater MAG --- VK_bin-0219	06454f126333945be1e7aed0c8a9f9ad	4365	4365	1000
GCA_016789725.1 Blastocatellia bacterium, ASM1678972v1	0f370240ccd8141421bcfc11b5458fb7	7740	7740	1000
GCA_016927865.1 Anaerolineaceae bacterium, ASM1692786v1	0be41a704ecb1342db070e46d47c8e91	3939	3939	1000
GCA_024763015.1 Flavobacteriaceae bacterium, ASM2476301v1	1317294ed8bfef3567f83ca55b8cf518	2056	2056	1000
GCA_022820945.1 Alphaproteobacteria bacterium, ASM2282094v1	0e0b4d0822a7d758a2bd948a7f0db9e9	4603	4603	1000
GCA_004375695.1 Hadesarchaea archaeon, ASM437569v1	03f379555f95f61050d736d74bdb4246	638	638	1000
GCA_016933955.1 candidate division Zixibacteria bacterium, ASM1693395v1	0853edcfc121337dfcc379d8860961fe	3342	3342	1000
GCA_019113125.1 Candidatus Pygmaiobacter gallistercoris, ASM1911312v1	0991502f21dfcee0c443f302b5d9d36c	1496	1496	1000
GCA_024637255.1 Sulfurovum sp., ASM2463725v1	1acc156dbb799d247cb22cb562f625e3	1982	1982	1000
GCF_007988825.1 Microbacterium aerolatum strain=NBRC 103071, ASM798882v1	0835f320fd2f04c2792ae770058372f3	3330	3330	1000
GCA_902779035.1 uncultured Erysipelotrichaceae bacterium, Rumen uncultured genome RUG12438	0548fa87865e158cb2e846bcd7c9cc6d	1143	1143	1000
GCA_003552885.1 Natrialbaceae archaeon, ASM355288v1	1d848b1360548366d670deae08701721	1658	1658	1000
GCF_003351345.1 Bosea sp. RCAM04680 strain=RCAM04680, ASM335134v1	0d38eea750ff00b1ed916971d4e3fa6a	6214	6214	1000
GCA_005883625.1 Chloroflexi bacterium, ASM588362v1	1b71a577ce54408c47e7d816663112c5	3211	3211	1000
GCF_016907995.1 Clostridium sardiniense strain=DSM 2632, ASM1690799v1	1d754fc81018363eb235ac1284bdc390	3933	3933	1000
GCF_009796745.1 Paraglaciecola sp. L1A13 strain=L1A13, ASM979674v1	00ad6c31d439837d2071623b671720de	4866	4866	1000
GCF_900698915.1 Buchnera aphidicola (Cinara curvipes) strain=BuCicurvipes, BuCicurvipes_v1.0	07358cda23de422e9ff2c89371519d16	447	447	1000
GCA_002841655.1 Candidatus Falkowbacteria bacterium HGW-Falkowbacteria-2, ASM284165v1	049f3000527f86516865654e8fb0ce44	625	625	1000
GCA_022600605.1 Actinomycetia bacterium, ASM2260060v1	010d4234db5fe83d267a924d452343a6	5014	5014	1000
GCA_900754805.1 Clostridia bacterium, ERS396508_5	124f41e56668a576a5f50c2e1eae86f8	1987	1987	1000
GCA_019247245.1 Rubrobacter sp., ASM1924724v1	1a4a3cde1fb46db7dd7137c62dc3ba0c	3005	3005	1000
GCA_003165795.1 Acidobacteriaceae bacterium, 20110700_S3M	005bde0a0c0f5e24742384b1150de35c	4958	4958	1000
GCA_003229995.1 Gammaproteobacteria bacterium, ASM322999v1	0ff8bb2f93efc1e1d24eeddf2c570722	2223	2223	1000
GCA_009785525.1 Ruminococcaceae bacterium, ASM978552v1	1d68564ae3a0838bc3cef54bc6d2067b	2211	2211	1000
GCA_944381125.1 uncultured Mediterraneibacter sp., E09__bin192	1c349a014cf006c13f98fb3b7e00020d	1951	1951	1000
GCA_016928935.1 Candidatus Eisenbacteria bacterium, ASM1692893v1	092e5dd50ff5d4d5d5f898d70770cd86	2092	2092	1000
GCA_017481285.1 Agathobacter sp., ASM1748128v1	0715fef446bb7826615f2c1b2e6a19cf	1958	1958	1000
GCF_021531815.1 Pseudoflavonifractor phocaeensis strain=An858, ASM2153181v1	17ff832c24957a1e0b9ad78fb162b581	2693	2693	1000
GCF_018853445.1 Acidithiobacillus sp. ATCC 19703 strain=ATCC 19703, ASM1885344v1	032f6811698628b9a7bab3fecdec7f9c	2783	2783	1000
GCA_017608945.1 Candidatus Pacearchaeota archaeon, ASM1760894v1	1dde6d4ec5dff2d40f362fe99945d9ca	450	450	1000
GCF_008704855.1 Streptomyces platensis strain=ATCC 23948, ASM870485v1	16d022cf8eaf77ab5aedb28cbac83f03	8342	8342	1000
GCA_900555665.1 uncultured Clostridiales bacterium, UMGS1850	1d5f77eba51f8dab2cf6681e6c41654a	1727	1727	1000
GCF_003855395.1 Shewanella livingstonensis strain=LMG 19866, ASM385539v1	196b6999d4aa86cbfa8d2c674b39a7aa	4783	4783	1000
GCA_020723925.1 Nitrospira japonica, ASM2072392v1	03763116825399344300f1fa661b4f7e	1902	1902	1000
GCF_003202285.1 Prauserella muralis strain=DSM 45305, ASM320228v1	1b03adac32be93a94abf7f6c20860a43	7386	7386	1000
GCF_007827365.1 Olleya sp. Hel_I_94 strain=Hel_I_94, ASM782736v1	10b8114b80467c6d1299ffa0dd9a27b3	3526	3526	1000
GCA_023258235.1 Terrimicrobiaceae bacterium, ASM2325823v1	00d243182a746b19ad5966d1d56a0d2e	2475	2475	1000
GCF_000328565.1 Mycobacterium sp. JS623 strain=JS623, ASM32856v1	05f42570a9a62e913ba1af8c4fd3cf4a	7250	7250	1000
GCA_001725945.1 Cupriavidus sp. UYMMa02A strain=UYMMa02A, ASM172594v1	1310a8c8df1b042c88026da25cb80d2e	7881	7881	1000
GCA_005788175.1 Acidobacteria bacterium, ASM578817v1	1433d3df9c0ebae85063b4928496c52a	948	948	1000
GCA_945862265.1 Bordetella parapertussis, MH-08apr19-17	0150448bd45f39ad4773cc1e0b9802c7	4588	4588	1000
GCA_023819665.1 Candidatus Omnitrophica bacterium, ASM2381966v1	069f8f33ce72e008f169dbb12227f0bf	1193	1193	1000
GCA_019456075.1 candidate division NC10 bacterium, ASM1945607v1	156c1188def4662faf69fd3cfacf24f7	1793	1793	1000
GCA_024690635.1 Butyrivibrio sp., ASM2469063v1	0c36f00008ce4fdb21aa521c7995925a	3112	3112	1000
GCF_014737315.1 Treponema zioleckii strain=kT3, ASM1473731v1	0fc4d7f952ba5ef5888a80ee6434d1ae	3847	3847	1000
GCF_004886325.1 Cellulomonas sp. CPCC 204705 strain=CPCC 204705, ASM488632v1	11c0b7da7c90b6be2668f39167726926	4110	4110	1000
GCF_016469335.1 Pseudoalteromonas sp. SM1988 strain=SM1988, ASM1646933v1	1518ae79d5e12d108a76bfd0e57a3ca8	3840	3840	1000
GCA_014763665.1 Gammaproteobacteria bacterium, ASM1476366v1	0d68c4cbd9bce1c09615acd4f9dc17c3	2193	2193	1000
GCF_014322765.1 Listeria sp. FSL_L7-1519 strain=FSL L7-1519, ASM1432276v1	01fdbcd04cb3e6942a2a03c2da8e9f42	3037	3037	1000
GCA_945870035.1 Rhizobium sp. Q54, MiH-14oct19-73	098979b4edbb5a9368bdfcd3834e398d	4056	4056	1000
GCA_902765585.1 uncultured Prevotellaceae bacterium, Rumen uncultured genome RUG11071	1900075823fbfcb6933069a9d05547ee	3199	3199	1000
GCA_020161315.1 Actinobacteria bacterium, ASM2016131v1	0029d440b443016c65a093a4e092707f	2937	2937	1000
GCA_003550445.1 Halobacteroidaceae bacterium, ASM355044v1	049f192b27e8e43c3ed1488f20147bf7	1709	1709	1000
GCA_900553285.1 uncultured Prevotella sp., UMGS1598	146aef7de8f0a97317cb710ee1b45e31	1599	1599	1000
